Latitude,Longitude,Elevation
43.25110000,-80.0007800,159.0
43.25108000,-80.0008100,160.0
43.25106000,-80.0008300,160.0
43.25102000,-80.0008500,160.0
43.25099000,-80.0008600,160.0
43.25097000,-80.0008800,161.0
43.25094000,-80.0008900,161.0
43.25090000,-80.0009000,161.0
43.25087000,-80.0009100,161.0
43.25083000,-80.0009100,162.0
43.25080000,-80.0009200,162.0
43.25077000,-80.0009200,162.0
43.25074000,-80.0009200,162.0
43.25071000,-80.0009200,162.0
43.25067000,-80.0009200,162.0
43.25064000,-80.0009200,162.0
43.25061000,-80.0009200,162.0
43.25057000,-80.0009200,162.0
43.25054000,-80.0009100,163.0
43.25051000,-80.0009000,163.0
43.25048000,-80.0008800,163.0
43.25045000,-80.0008600,163.0
43.25040000,-80.0008600,163.0
43.25037000,-80.0008600,163.0
43.25034000,-80.0008700,163.0
43.25031000,-80.0008600,163.0
43.25028000,-80.0008700,163.0
43.25025000,-80.0009200,163.0
43.25023000,-80.0009600,163.0
43.25020000,-80.0010000,163.0
43.25017000,-80.0010400,163.0
43.25015000,-80.0010900,163.0
43.25012000,-80.0011500,162.0
43.25009000,-80.0012000,162.0
43.25007000,-80.0012600,161.0
43.25004000,-80.0013100,161.0
43.25002000,-80.0013400,160.0
43.24999000,-80.0013800,160.0
43.24998000,-80.0014200,159.0
43.24997000,-80.0014700,159.0
43.24995000,-80.0015100,158.0
43.24993000,-80.0015500,158.0
43.24992000,-80.0015900,157.0
43.24992000,-80.0016300,157.0
43.24992000,-80.0016700,156.0
43.24992000,-80.0017100,156.0
43.24991000,-80.0017700,156.0
43.24991000,-80.0018200,155.0
43.24990000,-80.0018700,155.0
43.24990000,-80.0019300,155.0
43.24989000,-80.0019700,154.0
43.24989000,-80.0020100,154.0
43.24989000,-80.0020500,154.0
43.24990000,-80.0021000,155.0
43.24989000,-80.0021400,155.0
43.24988000,-80.0021800,155.0
43.24987000,-80.0022200,155.0
43.24986000,-80.0022600,155.0
43.24985000,-80.0023100,155.0
43.24986000,-80.0023600,155.0
43.24985000,-80.0024000,155.0
43.24984000,-80.0024500,155.0
43.24982000,-80.0024800,155.0
43.24980000,-80.0025200,155.0
43.24978000,-80.0025500,155.0
43.24975000,-80.0025900,155.0
43.24972000,-80.0026300,155.0
43.24969000,-80.0026700,156.0
43.24966000,-80.0027000,156.0
43.24962000,-80.0027400,156.0
43.24958000,-80.0027700,156.0
43.24953000,-80.0028000,157.0
43.24946000,-80.0028300,157.0
43.24943000,-80.0028500,157.0
43.24940000,-80.0028600,157.0
43.24936000,-80.0028800,158.0
43.24932000,-80.0028800,158.0
43.24927000,-80.0028900,159.0
43.24923000,-80.0029000,159.0
43.24920000,-80.0029100,159.0
43.24917000,-80.0029100,159.0
43.24913000,-80.0029000,160.0
43.24909000,-80.0029000,160.0
43.24906000,-80.0029000,160.0
43.24903000,-80.0029000,160.0
43.24900000,-80.0029100,160.0
43.24897000,-80.0029000,160.0
43.24893000,-80.0029000,160.0
43.24890000,-80.0029000,160.0
43.24887000,-80.0028800,160.0
43.24884000,-80.0028300,160.0
43.24881000,-80.0028000,160.0
43.24879000,-80.0027800,159.0
43.24876000,-80.0027500,159.0
43.24873000,-80.0027300,159.0
43.24871000,-80.0027000,159.0
43.24868000,-80.0026900,159.0
43.24864000,-80.0026800,159.0
43.24861000,-80.0026600,159.0
43.24859000,-80.0026300,159.0
43.24859000,-80.0025700,159.0
43.24859000,-80.0025200,158.0
43.24860000,-80.0024700,158.0
43.24861000,-80.0024300,159.0
43.24862000,-80.0023800,159.0
43.24864000,-80.0023400,159.0
43.24866000,-80.0023100,159.0
43.24870000,-80.0022900,159.0
43.24872000,-80.0022500,159.0
43.24875000,-80.0022100,159.0
43.24878000,-80.0021700,159.0
43.24880000,-80.0021300,159.0
43.24882000,-80.0020900,159.0
43.24885000,-80.0020400,160.0
43.24887000,-80.0020100,160.0
43.24888000,-80.0019600,160.0
43.24889000,-80.0019200,160.0
43.24891000,-80.0018700,160.0
43.24891000,-80.0018300,160.0
43.24892000,-80.0017900,160.0
43.24893000,-80.0017400,160.0
43.24894000,-80.0017100,160.0
43.24894000,-80.0016600,160.0
43.24894000,-80.0016000,160.0
43.24895000,-80.0015600,160.0
43.24895000,-80.0015200,160.0
43.24894000,-80.0014800,160.0
43.24894000,-80.0014400,160.0
43.24894000,-80.0014000,160.0
43.24893000,-80.0013600,160.0
43.24891000,-80.0013200,161.0
43.24889000,-80.0012900,161.0
43.24887000,-80.0012600,161.0
43.24883000,-80.0012500,161.0
43.24880000,-80.0012500,161.0
43.24877000,-80.0012400,161.0
43.24874000,-80.0012300,162.0
43.24871000,-80.0012200,162.0
43.24868000,-80.0012100,162.0
43.24866000,-80.0012000,162.0
43.24862000,-80.0011800,162.0
43.24858000,-80.0011700,162.0
43.24855000,-80.0011500,162.0
43.24852000,-80.0011100,162.0
43.24851000,-80.0010700,162.0
43.24850000,-80.0010300,162.0
43.24849000,-80.0009900,162.0
43.24849000,-80.0009400,162.0
43.24849000,-80.0008900,162.0
43.24849000,-80.0008400,163.0
43.24848000,-80.0008000,163.0
43.24848000,-80.0007400,163.0
43.24848000,-80.0007000,163.0
43.24848000,-80.0006600,163.0
43.24848000,-80.0006100,164.0
43.24849000,-80.0005600,164.0
43.24849000,-80.0005100,164.0
43.24850000,-80.0004700,164.0
43.24851000,-80.0004200,164.0
43.24852000,-80.0003700,165.0
43.24853000,-80.0003200,165.0
43.24854000,-80.0002900,165.0
43.24856000,-80.0002400,165.0
43.24856000,-80.0001900,165.0
43.24855000,-80.0001500,165.0
43.24853000,-80.0001100,164.0
43.24850000,-80.0000800,164.0
43.24847000,-80.0000500,164.0
43.24844000,-80.0000200,164.0
43.24842000,-79.9999800,164.0
43.24840000,-79.9999500,164.0
43.24838000,-79.9998900,163.0
43.24837000,-79.9998500,163.0
43.24835000,-79.9998100,163.0
43.24834000,-79.9997700,163.0
43.24831000,-79.9997300,162.0
43.24828000,-79.9997100,162.0
43.24826000,-79.9996800,162.0
43.24823000,-79.9996600,162.0
43.24821000,-79.9996300,162.0
43.24819000,-79.9996100,162.0
43.24815000,-79.9996000,162.0
43.24812000,-79.9995900,161.0
43.24809000,-79.9995900,161.0
43.24806000,-79.9995800,161.0
43.24803000,-79.9995800,161.0
43.24800000,-79.9995700,161.0
43.24796000,-79.9995800,161.0
43.24793000,-79.9996000,161.0
43.24790000,-79.9996200,161.0
43.24787000,-79.9996200,160.0
43.24784000,-79.9996300,160.0
43.24781000,-79.9996300,160.0
43.24778000,-79.9996300,160.0
43.24775000,-79.9996300,160.0
43.24772000,-79.9996400,160.0
43.24769000,-79.9996500,160.0
43.24766000,-79.9996600,160.0
43.24763000,-79.9996700,160.0
43.24760000,-79.9996800,160.0
43.24756000,-79.9996800,159.0
43.24753000,-79.9996800,159.0
43.24750000,-79.9996800,159.0
43.24746000,-79.9996800,159.0
43.24743000,-79.9996800,158.0
43.24740000,-79.9996700,158.0
43.24737000,-79.9996600,157.0
43.24733000,-79.9996400,157.0
43.24730000,-79.9996200,156.0
43.24727000,-79.9996100,156.0
43.24724000,-79.9995900,155.0
43.24721000,-79.9995600,155.0
43.24720000,-79.9995100,155.0
43.24719000,-79.9994700,154.0
43.24718000,-79.9994300,154.0
43.24718000,-79.9993900,154.0
43.24716000,-79.9993400,154.0
43.24714000,-79.9993000,154.0
43.24711000,-79.9992800,153.0
43.24708000,-79.9992500,153.0
43.24705000,-79.9992100,153.0
43.24702000,-79.9991700,153.0
43.24700000,-79.9991400,153.0
43.24696000,-79.9991200,153.0
43.24692000,-79.9991000,152.0
43.24688000,-79.9990700,152.0
43.24685000,-79.9990400,152.0
43.24682000,-79.9990100,152.0
43.24679000,-79.9989700,152.0
43.24678000,-79.9989200,152.0
43.24678000,-79.9988500,152.0
43.24678000,-79.9988000,152.0
43.24678000,-79.9987600,151.0
43.24678000,-79.9987200,151.0
43.24678000,-79.9986700,151.0
43.24678000,-79.9986200,151.0
43.24677000,-79.9985800,151.0
43.24676000,-79.9985200,150.0
43.24675000,-79.9984600,149.0
43.24675000,-79.9984200,149.0
43.24674000,-79.9983700,148.0
43.24673000,-79.9983100,148.0
43.24672000,-79.9982700,148.0
43.24670000,-79.9982200,148.0
43.24668000,-79.9981800,148.0
43.24668000,-79.9981300,148.0
43.24668000,-79.9980900,148.0
43.24668000,-79.9980600,148.0
43.24667000,-79.9980100,148.0
43.24667000,-79.9979500,148.0
43.24666000,-79.9979100,147.0
43.24665000,-79.9978500,147.0
43.24663000,-79.9978200,147.0
43.24660000,-79.9977900,147.0
43.24658000,-79.9977800,147.0
43.24655000,-79.9977600,147.0
43.24652000,-79.9977400,146.0
43.24649000,-79.9977200,146.0
43.24647000,-79.9977000,146.0
43.24644000,-79.9976800,146.0
43.24641000,-79.9976600,145.0
43.24638000,-79.9976300,145.0
43.24636000,-79.9976100,145.0
43.24633000,-79.9975800,145.0
43.24630000,-79.9975500,144.0
43.24627000,-79.9975200,144.0
43.24625000,-79.9974800,144.0
43.24623000,-79.9974400,144.0
43.24622000,-79.9974100,144.0
43.24620000,-79.9973800,143.0
43.24617000,-79.9973400,143.0
43.24615000,-79.9973200,143.0
43.24612000,-79.9972800,143.0
43.24609000,-79.9972600,143.0
43.24607000,-79.9972300,143.0
43.24604000,-79.9972000,143.0
43.24601000,-79.9971900,143.0
43.24598000,-79.9971800,143.0
43.24596000,-79.9971700,143.0
43.24593000,-79.9971600,143.0
43.24590000,-79.9971300,143.0
43.24587000,-79.9971100,143.0
43.24585000,-79.9970700,143.0
43.24583000,-79.9970300,143.0
43.24582000,-79.9969900,144.0
43.24581000,-79.9969400,144.0
43.24580000,-79.9969000,145.0
43.24578000,-79.9968600,146.0
43.24576000,-79.9968200,147.0
43.24575000,-79.9967800,147.0
43.24574000,-79.9967300,148.0
43.24572000,-79.9966900,149.0
43.24570000,-79.9966600,150.0
43.24568000,-79.9966400,150.0
43.24565000,-79.9966200,150.0
43.24561000,-79.9966200,150.0
43.24558000,-79.9966400,150.0
43.24556000,-79.9966600,151.0
43.24553000,-79.9966800,151.0
43.24549000,-79.9967100,151.0
43.24546000,-79.9967200,151.0
43.24543000,-79.9967300,151.0
43.24540000,-79.9967400,151.0
43.24537000,-79.9967500,151.0
43.24535000,-79.9967600,151.0
43.24531000,-79.9967700,152.0
43.24527000,-79.9967700,152.0
43.24524000,-79.9967700,152.0
43.24522000,-79.9967700,152.0
43.24518000,-79.9967600,153.0
43.24515000,-79.9967500,153.0
43.24511000,-79.9967300,153.0
43.24508000,-79.9967200,153.0
43.24505000,-79.9967200,153.0
43.24502000,-79.9967000,153.0
43.24499000,-79.9966900,154.0
43.24496000,-79.9966700,154.0
43.24493000,-79.9966500,154.0
43.24490000,-79.9966400,155.0
43.24486000,-79.9966400,155.0
43.24483000,-79.9966400,155.0
43.24480000,-79.9966400,156.0
43.24477000,-79.9966400,156.0
43.24474000,-79.9966300,156.0
43.24471000,-79.9966100,156.0
43.24469000,-79.9965700,156.0
43.24467000,-79.9965500,156.0
43.24465000,-79.9965300,156.0
43.24461000,-79.9965000,155.0
43.24458000,-79.9964700,155.0
43.24455000,-79.9964400,155.0
43.24453000,-79.9964100,155.0
43.24451000,-79.9963700,154.0
43.24449000,-79.9963300,154.0
43.24447000,-79.9963000,154.0
43.24444000,-79.9962700,154.0
43.24442000,-79.9962400,153.0
43.24440000,-79.9962200,153.0
43.24437000,-79.9962100,152.0
43.24433000,-79.9962000,152.0
43.24430000,-79.9961800,151.0
43.24426000,-79.9961700,151.0
43.24423000,-79.9961700,151.0
43.24420000,-79.9961600,150.0
43.24417000,-79.9961500,150.0
43.24413000,-79.9961300,149.0
43.24408000,-79.9961300,149.0
43.24404000,-79.9961200,149.0
43.24401000,-79.9961100,148.0
43.24398000,-79.9960900,148.0
43.24395000,-79.9960600,148.0
43.24393000,-79.9960100,147.0
43.24391000,-79.9959800,147.0
43.24389000,-79.9959500,147.0
43.24386000,-79.9959400,147.0
43.24383000,-79.9959200,147.0
43.24380000,-79.9959200,146.0
43.24376000,-79.9959100,146.0
43.24372000,-79.9959000,146.0
43.24369000,-79.9958800,146.0
43.24367000,-79.9958600,146.0
43.24364000,-79.9958300,146.0
43.24361000,-79.9958400,146.0
43.24359000,-79.9958500,146.0
43.24355000,-79.9958700,146.0
43.24351000,-79.9958800,146.0
43.24347000,-79.9958900,146.0
43.24344000,-79.9958900,146.0
43.24341000,-79.9958900,146.0
43.24337000,-79.9959000,146.0
43.24333000,-79.9959100,146.0
43.24329000,-79.9959300,147.0
43.24326000,-79.9959300,147.0
43.24324000,-79.9959300,147.0
43.24320000,-79.9959300,148.0
43.24317000,-79.9959300,148.0
43.24312000,-79.9959300,148.0
43.24308000,-79.9959300,149.0
43.24304000,-79.9959200,149.0
43.24300000,-79.9959100,149.0
43.24296000,-79.9959200,149.0
43.24293000,-79.9959300,150.0
43.24289000,-79.9959400,150.0
43.24285000,-79.9959400,150.0
43.24280000,-79.9959200,150.0
43.24276000,-79.9959200,150.0
43.24270000,-79.9959200,150.0
43.24266000,-79.9959300,150.0
43.24263000,-79.9959600,150.0
43.24260000,-79.9959800,150.0
43.24257000,-79.9960100,150.0
43.24255000,-79.9960400,151.0
43.24254000,-79.9960700,151.0
43.24252000,-79.9961100,151.0
43.24250000,-79.9961500,151.0
43.24248000,-79.9961900,151.0
43.24248000,-79.9962300,151.0
43.24248000,-79.9962700,151.0
43.24248000,-79.9963200,152.0
43.24248000,-79.9963700,152.0
43.24248000,-79.9964100,152.0
43.24248000,-79.9964500,152.0
43.24248000,-79.9964900,153.0
43.24248000,-79.9965400,153.0
43.24248000,-79.9965900,153.0
43.24248000,-79.9966400,153.0
43.24249000,-79.9966800,153.0
43.24250000,-79.9967300,154.0
43.24251000,-79.9967900,154.0
43.24250000,-79.9968300,154.0
43.24249000,-79.9968700,153.0
43.24249000,-79.9969200,153.0
43.24251000,-79.9969800,154.0
43.24252000,-79.9970200,154.0
43.24253000,-79.9970600,154.0
43.24254000,-79.9971200,153.0
43.24252000,-79.9971600,153.0
43.24250000,-79.9972000,153.0
43.24249000,-79.9972400,152.0
43.24248000,-79.9972800,152.0
43.24247000,-79.9973300,152.0
43.24248000,-79.9973800,152.0
43.24247000,-79.9974200,152.0
43.24247000,-79.9974900,152.0
43.24247000,-79.9975400,152.0
43.24247000,-79.9976000,152.0
43.24248000,-79.9976600,152.0
43.24249000,-79.9977000,152.0
43.24251000,-79.9977300,152.0
43.24253000,-79.9977800,152.0
43.24254000,-79.9978200,152.0
43.24254000,-79.9978600,152.0
43.24255000,-79.9979100,152.0
43.24256000,-79.9979500,153.0
43.24257000,-79.9980100,153.0
43.24258000,-79.9980500,153.0
43.24260000,-79.9980900,154.0
43.24262000,-79.9981200,154.0
43.24264000,-79.9981500,155.0
43.24267000,-79.9981900,156.0
43.24269000,-79.9982300,156.0
43.24271000,-79.9982600,157.0
43.24272000,-79.9983000,157.0
43.24273000,-79.9983400,157.0
43.24274000,-79.9983700,158.0
43.24275000,-79.9984200,158.0
43.24274000,-79.9984600,159.0
43.24273000,-79.9985000,159.0
43.24271000,-79.9985400,159.0
43.24269000,-79.9985800,158.0
43.24266000,-79.9986300,158.0
43.24264000,-79.9986700,158.0
43.24260000,-79.9987200,158.0
43.24258000,-79.9987600,158.0
43.24256000,-79.9988000,158.0
43.24255000,-79.9988400,158.0
43.24253000,-79.9988900,157.0
43.24251000,-79.9989200,157.0
43.24250000,-79.9989600,157.0
43.24247000,-79.9989800,156.0
43.24245000,-79.9990000,156.0
43.24243000,-79.9990300,156.0
43.24241000,-79.9990700,156.0
43.24239000,-79.9991200,156.0
43.24238000,-79.9991500,156.0
43.24237000,-79.9992000,156.0
43.24235000,-79.9992500,156.0
43.24234000,-79.9993100,156.0
43.24234000,-79.9993700,157.0
43.24235000,-79.9994300,157.0
43.24235000,-79.9994700,158.0
43.24235000,-79.9995200,158.0
43.24235000,-79.9995800,158.0
43.24234000,-79.9996300,159.0
43.24233000,-79.9996800,159.0
43.24232000,-79.9997200,159.0
43.24231000,-79.9997600,159.0
43.24230000,-79.9998000,158.0
43.24229000,-79.9998400,158.0
43.24226000,-79.9998800,157.0
43.24224000,-79.9999100,157.0
43.24221000,-79.9999400,157.0
43.24217000,-79.9999800,156.0
43.24214000,-80.0000000,94.0
43.24211000,-80.0000300,155.0
43.24208000,-80.0000600,155.0
43.24206000,-80.0001000,154.0
43.24204000,-80.0001500,154.0
43.24203000,-80.0002000,154.0
43.24200000,-80.0002500,153.0
43.24198000,-80.0002900,153.0
43.24197000,-80.0003200,153.0
43.24195000,-80.0003700,153.0
43.24193000,-80.0004100,153.0
43.24190000,-80.0004600,152.0
43.24188000,-80.0005000,152.0
43.24186000,-80.0005400,152.0
43.24184000,-80.0005700,152.0
43.24182000,-80.0006000,152.0
43.24180000,-80.0006400,152.0
43.24177000,-80.0006700,152.0
43.24174000,-80.0007000,152.0
43.24172000,-80.0007300,152.0
43.24170000,-80.0007500,153.0
43.24167000,-80.0007900,153.0
43.24165000,-80.0008200,153.0
43.24163000,-80.0008500,153.0
43.24161000,-80.0008800,152.0
43.24159000,-80.0009100,152.0
43.24156000,-80.0009400,152.0
43.24153000,-80.0009700,152.0
43.24150000,-80.0009900,151.0
43.24147000,-80.0010100,151.0
43.24143000,-80.0010400,151.0
43.24141000,-80.0010600,151.0
43.24138000,-80.0010900,151.0
43.24135000,-80.0010900,152.0
43.24132000,-80.0011000,153.0
43.24129000,-80.0011300,153.0
43.24126000,-80.0011400,154.0
43.24123000,-80.0011500,155.0
43.24119000,-80.0011500,157.0
43.24116000,-80.0011500,158.0
43.24114000,-80.0011700,158.0
43.24114000,-80.0012100,158.0
43.24114000,-80.0012500,158.0
43.24113000,-80.0012900,157.0
43.24112000,-80.0013200,158.0
43.24109000,-80.0013300,159.0
43.24105000,-80.0013300,160.0
43.24101000,-80.0013300,162.0
43.24098000,-80.0013200,163.0
43.24094000,-80.0013200,164.0
43.24090000,-80.0013100,166.0
43.24088000,-80.0012900,167.0
43.24085000,-80.0012700,168.0
43.24082000,-80.0012400,169.0
43.24080000,-80.0012100,169.0
43.24077000,-80.0011900,170.0
43.24073000,-80.0011700,170.0
43.24072000,-80.0011300,171.0
43.24071000,-80.0010900,171.0
43.24069000,-80.0010500,171.0
43.24066000,-80.0010300,171.0
43.24064000,-80.0010100,171.0
43.24062000,-80.0009700,172.0
43.24060000,-80.0009400,172.0
43.24057000,-80.0009100,172.0
43.24054000,-80.0008900,173.0
43.24052000,-80.0008500,173.0
43.24051000,-80.0008100,173.0
43.24049000,-80.0007700,173.0
43.24048000,-80.0007200,172.0
43.24046000,-80.0006900,173.0
43.24044000,-80.0006500,173.0
43.24044000,-80.0006000,172.0
43.24042000,-80.0005600,172.0
43.24039000,-80.0005300,173.0
43.24037000,-80.0005000,173.0
43.24034000,-80.0004700,173.0
43.24031000,-80.0004500,174.0
43.24029000,-80.0004100,174.0
43.24028000,-80.0003800,174.0
43.24025000,-80.0003300,174.0
43.24023000,-80.0002900,174.0
43.24021000,-80.0002500,174.0
43.24019000,-80.0002200,174.0
43.24017000,-80.0001800,174.0
43.24016000,-80.0001400,174.0
43.24016000,-80.0000900,174.0
43.24016000,-80.0000400,174.0
43.24017000,-80.0000000,94.0
43.24016000,-79.9999500,173.0
43.24016000,-79.9999000,173.0
43.24016000,-79.9998600,172.0
43.24017000,-79.9998100,172.0
43.24017000,-79.9997600,171.0
43.24018000,-79.9997100,171.0
43.24020000,-79.9996800,171.0
43.24021000,-79.9996400,171.0
43.24023000,-79.9996000,170.0
43.24023000,-79.9995500,170.0
43.24022000,-79.9994900,170.0
43.24020000,-79.9994500,169.0
43.24016000,-79.9994200,169.0
43.24013000,-79.9994100,169.0
43.24009000,-79.9994000,168.0
43.24006000,-79.9994000,168.0
43.24002000,-79.9994100,168.0
43.23998000,-79.9994200,168.0
43.23995000,-79.9994400,169.0
43.23991000,-79.9994500,169.0
43.23988000,-79.9994600,169.0
43.23985000,-79.9994600,169.0
43.23982000,-79.9994500,169.0
43.23978000,-79.9994500,169.0
43.23975000,-79.9994600,170.0
43.23973000,-79.9994700,170.0
43.23970000,-79.9994800,170.0
43.23967000,-79.9994900,170.0
43.23964000,-79.9995000,170.0
43.23961000,-79.9995300,170.0
43.23958000,-79.9995600,171.0
43.23955000,-79.9995900,171.0
43.23952000,-79.9996200,171.0
43.23950000,-79.9996500,172.0
43.23947000,-79.9996800,172.0
43.23946000,-79.9997200,172.0
43.23944000,-79.9997500,173.0
43.23942000,-79.9997900,173.0
43.23940000,-79.9998400,174.0
43.23939000,-79.9998800,174.0
43.23937000,-79.9999300,175.0
43.23936000,-79.9999600,175.0
43.23933000,-80.0000000,95.0
43.23930000,-80.0000100,175.0
43.23927000,-80.0000300,175.0
43.23924000,-80.0000400,175.0
43.23921000,-80.0000600,175.0
43.23918000,-80.0000700,175.0
43.23915000,-80.0000800,175.0
43.23912000,-80.0000800,176.0
43.23909000,-80.0000900,176.0
43.23905000,-80.0001000,176.0
43.23902000,-80.0001100,176.0
43.23899000,-80.0001100,177.0
43.23896000,-80.0001000,177.0
43.23893000,-80.0000800,177.0
43.23892000,-80.0000500,177.0
43.23889000,-80.0000300,177.0
43.23886000,-80.0000200,177.0
43.23882000,-80.0000200,177.0
43.23879000,-80.0000200,178.0
43.23876000,-80.0000200,178.0
43.23871000,-80.0000200,179.0
43.23869000,-80.0000200,179.0
43.23866000,-80.0000100,179.0
43.23863000,-79.9999900,179.0
43.23860000,-79.9999800,180.0
43.23857000,-79.9999600,180.0
43.23853000,-79.9999400,180.0
43.23850000,-79.9999200,181.0
43.23848000,-79.9998900,181.0
43.23845000,-79.9998500,181.0
43.23843000,-79.9998200,181.0
43.23840000,-79.9997900,182.0
43.23839000,-79.9997500,182.0
43.23838000,-79.9997100,182.0
43.23838000,-79.9996700,182.0
43.23837000,-79.9996300,182.0
43.23837000,-79.9995900,182.0
43.23837000,-79.9995500,181.0
43.23837000,-79.9995000,181.0
43.23836000,-79.9994400,181.0
43.23835000,-79.9994100,181.0
43.23835000,-79.9993600,181.0
43.23834000,-79.9993100,181.0
43.23832000,-79.9992600,181.0
43.23830000,-79.9992100,181.0
43.23829000,-79.9991700,181.0
43.23827000,-79.9991300,180.0
43.23825000,-79.9991000,180.0
43.23824000,-79.9990600,180.0
43.23823000,-79.9990100,180.0
43.23822000,-79.9989700,179.0
43.23821000,-79.9989300,179.0
43.23820000,-79.9988800,179.0
43.23818000,-79.9988500,179.0
43.23817000,-79.9988100,179.0
43.23814000,-79.9987700,178.0
43.23813000,-79.9987300,178.0
43.23811000,-79.9986800,178.0
43.23809000,-79.9986500,178.0
43.23808000,-79.9986200,177.0
43.23806000,-79.9985800,177.0
43.23805000,-79.9985300,177.0
43.23804000,-79.9984900,176.0
43.23801000,-79.9984500,176.0
43.23799000,-79.9984300,175.0
43.23796000,-79.9984100,175.0
43.23793000,-79.9983900,175.0
43.23790000,-79.9983700,174.0
43.23786000,-79.9983600,174.0
43.23782000,-79.9983600,174.0
43.23779000,-79.9983600,174.0
43.23776000,-79.9983600,174.0
43.23773000,-79.9983700,174.0
43.23769000,-79.9983600,174.0
43.23765000,-79.9983600,174.0
43.23761000,-79.9983600,174.0
43.23759000,-79.9983500,174.0
43.23755000,-79.9983500,174.0
43.23752000,-79.9983600,174.0
43.23749000,-79.9983700,174.0
43.23745000,-79.9983700,174.0
43.23742000,-79.9983500,174.0
43.23740000,-79.9983100,174.0
43.23740000,-79.9982700,173.0
43.23740000,-79.9982300,173.0
43.23740000,-79.9981900,173.0
43.23740000,-79.9981400,173.0
43.23740000,-79.9981000,172.0
43.23740000,-79.9980500,172.0
43.23740000,-79.9980000,172.0
43.23739000,-79.9979600,172.0
43.23739000,-79.9979200,172.0
43.23737000,-79.9978800,172.0
43.23736000,-79.9978400,172.0
43.23735000,-79.9978000,172.0
43.23735000,-79.9977400,172.0
43.23734000,-79.9977000,172.0
43.23733000,-79.9976600,173.0
43.23731000,-79.9976200,174.0
43.23729000,-79.9975900,174.0
43.23727000,-79.9975600,175.0
43.23725000,-79.9975300,175.0
43.23722000,-79.9975300,175.0
43.23719000,-79.9975400,175.0
43.23716000,-79.9975600,175.0
43.23712000,-79.9975700,175.0
43.23709000,-79.9975800,175.0
43.23706000,-79.9975800,175.0
43.23702000,-79.9975800,175.0
43.23699000,-79.9975700,175.0
43.23696000,-79.9975700,175.0
43.23693000,-79.9975800,175.0
43.23693000,-79.9976200,175.0

43.23688000,-79.9975100,175.0
43.23691000,-79.9975200,175.0
43.23694000,-79.9975100,175.0
43.23694000,-79.9974600,176.0
43.23691000,-79.9974700,176.0
43.23688000,-79.9974900,176.0
43.23685000,-79.9975000,176.0
43.23682000,-79.9975100,175.0
43.23678000,-79.9975200,175.0
43.23676000,-79.9975400,175.0
43.23672000,-79.9975400,175.0
43.23671000,-79.9974900,176.0
43.23670000,-79.9974500,176.0
43.23670000,-79.9974000,177.0
43.23670000,-79.9973500,177.0
43.23671000,-79.9973000,178.0
43.23672000,-79.9972500,179.0
43.23673000,-79.9972000,179.0
43.23674000,-79.9971500,180.0
43.23675000,-79.9971100,181.0
43.23676000,-79.9970700,182.0
43.23678000,-79.9970400,182.0
43.23680000,-79.9970000,183.0
43.23683000,-79.9969700,184.0
43.23686000,-79.9969300,185.0
43.23688000,-79.9969100,186.0
43.23691000,-79.9968800,187.0
43.23695000,-79.9968400,187.0
43.23698000,-79.9968100,187.0
43.23701000,-79.9967900,187.0
43.23704000,-79.9967700,187.0
43.23707000,-79.9967500,187.0
43.23710000,-79.9967300,188.0
43.23713000,-79.9967200,187.0
43.23716000,-79.9967100,187.0
43.23719000,-79.9966900,187.0
43.23722000,-79.9966600,188.0
43.23724000,-79.9966400,188.0
43.23727000,-79.9966200,188.0
43.23729000,-79.9966000,188.0
43.23732000,-79.9965900,188.0
43.23734000,-79.9965700,188.0
43.23737000,-79.9965500,188.0
43.23740000,-79.9965300,188.0
43.23743000,-79.9964900,188.0
43.23745000,-79.9964600,188.0
43.23748000,-79.9964300,187.0
43.23750000,-79.9964000,187.0
43.23752000,-79.9963700,188.0
43.23754000,-79.9963200,188.0
43.23756000,-79.9963000,188.0
43.23759000,-79.9962700,188.0
43.23761000,-79.9962300,188.0
43.23763000,-79.9961900,188.0
43.23764000,-79.9961600,188.0
43.23765000,-79.9961200,188.0
43.23765000,-79.9960800,188.0
43.23766000,-79.9960400,188.0
43.23770000,-79.9960300,188.0
43.23774000,-79.9960300,187.0
43.23772000,-79.9960000,188.0
43.23770000,-79.9959600,188.0
43.23768000,-79.9959300,188.0
43.23766000,-79.9958800,189.0
43.23764000,-79.9958400,189.0
43.23762000,-79.9958000,190.0
43.23761000,-79.9957700,190.0
43.23760000,-79.9957300,190.0
43.23760000,-79.9956900,190.0
43.23760000,-79.9956400,190.0
43.23759000,-79.9956100,190.0
43.23759000,-79.9955600,190.0
43.23758000,-79.9955200,190.0
43.23758000,-79.9954800,190.0
43.23757000,-79.9954300,190.0
43.23756000,-79.9953800,191.0
43.23756000,-79.9953400,191.0
43.23756000,-79.9952900,191.0
43.23756000,-79.9952400,191.0
43.23756000,-79.9952000,191.0
43.23756000,-79.9951500,191.0
43.23756000,-79.9951100,191.0
43.23757000,-79.9950400,190.0
43.23757000,-79.9949800,190.0
43.23757000,-79.9949400,190.0
43.23757000,-79.9949000,189.0
43.23757000,-79.9948500,189.0
43.23757000,-79.9948100,189.0
43.23758000,-79.9947700,188.0
43.23758000,-79.9947200,188.0
43.23758000,-79.9946900,187.0
43.23757000,-79.9946500,187.0
43.23757000,-79.9946100,187.0
43.23756000,-79.9945600,187.0
43.23756000,-79.9945000,186.0
